78	;49.9237	;32.7217	;49.9955	;1.05011	;7.03904
79	;49.9237	;32.7217	;49.9955	;1.05011	;7.03904
80	;49.9237	;32.7217	;49.9955	;1.05011	;7.03904
81	;49.9237	;32.7217	;49.9955	;1.05011	;7.03904
82	;49.9237	;32.7217	;49.9955	;1.05011	;7.03904
83	;49.9382	;32.7217	;49.9944	;1.05011	;7.03894
84	;49.9476	;32.7217	;49.9936	;1.05011	;7.03888
85	;49.9476	;32.7217	;49.9936	;1.05011	;7.03888
86	;49.9494	;32.7217	;49.9934	;1.05011	;7.03886
87	;49.9508	;32.7217	;49.9934	;1.05011	;7.03885
88	;49.9519	;32.7217	;49.9934	;1.05011	;7.03884
89	;49.9519	;32.7217	;49.9934	;1.05011	;7.03884
90	;49.9519	;32.7217	;49.9934	;1.05011	;7.03884
91	;49.952	;32.7217	;49.9934	;1.05011	;7.03884
92	;49.952	;32.7217	;49.9934	;1.05011	;7.03884
93	;49.9522	;32.7217	;49.9934	;1.05011	;7.03884
94	;49.9524	;32.7218	;49.9934	;1.05011	;7.03884
95	;49.9524	;32.7218	;49.9934	;1.05011	;7.03884
96	;49.9524	;32.7218	;49.9935	;1.05011	;7.03883
97	;49.9524	;32.7218	;49.9935	;1.05011	;7.03883
98	;49.9524	;32.7218	;49.9936	;1.05011	;7.03883
99	;49.9524	;32.7218	;49.9936	;1.05011	;7.03883
100	;49.9524	;32.7218	;49.9937	;1.05011	;7.03883
101	;49.9524	;32.7221	;49.9936	;1.0501	;7.03875
102	;49.9524	;32.722	;49.9936	;1.0501	;7.03875
103	;49.9524	;32.7222	;49.9944	;1.05009	;7.03873
104	;49.9524	;32.7222	;49.9944	;1.05009	;7.03873
105	;49.9524	;32.7222	;49.9944	;1.05009	;7.03873
106	;49.9524	;32.7222	;49.9944	;1.05009	;7.03873
107	;49.9524	;32.7222	;49.9944	;1.05009	;7.03873
108	;49.9524	;32.7222	;49.9944	;1.05009	;7.03873
109	;49.9524	;32.7222	;49.9944	;1.05009	;7.03872
110	;49.9524	;32.7221	;49.9944	;1.05009	;7.03872
111	;49.9524	;32.7221	;49.9944	;1.05009	;7.03871
112	;49.9526	;32.7221	;49.9944	;1.05009	;7.03871
113	;49.9529	;32.7222	;49.9944	;1.05009	;7.03871
114	;49.953	;32.7221	;49.9944	;1.05009	;7.0387
115	;49.953	;32.7221	;49.9944	;1.05009	;7.0387
116	;49.953	;32.7221	;49.9944	;1.05009	;7.0387
117	;49.953	;32.7221	;49.9944	;1.05009	;7.0387
118	;49.9547	;32.7222	;49.9944	;1.05009	;7.03869
119	;49.9542	;32.7223	;49.9932	;1.05007	;7.03861
120	;49.9543	;32.7225	;49.9926	;1.05006	;7.03855
121	;49.9542	;32.7225	;49.9924	;1.05004	;7.03844
122	;49.9542	;32.7225	;49.9923	;1.05004	;7.03844
123	;49.9541	;32.7225	;49.9922	;1.05004	;7.03843
124	;49.9542	;32.7225	;49.9922	;1.05004	;7.03842
125	;49.9542	;32.7225	;49.9921	;1.05003	;7.03841
126	;49.9542	;32.7225	;49.9921	;1.05003	;7.03839
127	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
128	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
129	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
130	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
131	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
132	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
133	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
134	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
135	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
136	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
137	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
138	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
139	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
140	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
141	;49.9542	;32.7225	;49.992	;1.05003	;7.03838
142	;49.954	;32.7226	;49.992	;1.05003	;7.03837
143	;49.954	;32.7226	;49.992	;1.05003	;7.03837
144	;49.954	;32.7226	;49.992	;1.05002	;7.03835
145	;49.954	;32.7226	;49.992	;1.05002	;7.03833
146	;49.954	;32.7226	;49.992	;1.05002	;7.03833
147	;49.954	;32.7226	;49.992	;1.05002	;7.03833
148	;49.9539	;32.7226	;49.992	;1.05002	;7.03833
149	;49.954	;32.7226	;49.992	;1.05002	;7.03833
150	;49.954	;32.7226	;49.992	;1.05002	;7.03833

1	;36.567	;33.0009	;40.5983	;1.0793	;8.13986
2	;42.4956	;32.9442	;38.8173	;1.0505	;7.97604
3	;42.4956	;32.9442	;38.8173	;1.0505	;7.97604
4	;41.6665	;32.7101	;41.3881	;1.07539	;7.84234
5	;39.5486	;30.908	;41.5469	;1.0719	;7.59977
6	;41.6762	;30.9897	;41.7734	;1.05585	;7.44073
7	;45.1895	;31.1302	;42.7227	;1.05304	;7.31775
8	;45.1895	;31.1302	;42.7227	;1.05304	;7.31775
9	;45.1895	;31.1302	;42.7227	;1.05304	;7.31775
10	;45.1895	;31.1302	;42.7227	;1.05304	;7.31775
11	;45.1895	;31.1302	;42.7227	;1.05304	;7.31775
12	;43.5181	;33.9873	;49.2787	;1.05974	;7.30715
13	;41.2137	;32.5834	;49.415	;1.05992	;7.21387
14	;41.2137	;32.5834	;49.415	;1.05992	;7.21387
15	;41.2137	;32.5834	;49.415	;1.05992	;7.21387
16	;41.2137	;32.5834	;49.415	;1.05992	;7.21387
17	;43.7154	;32.6489	;48.0689	;1.05402	;7.20712
18	;48.6627	;32.4893	;48.4838	;1.05431	;7.12053
19	;48.6627	;32.4893	;48.4838	;1.05431	;7.12053
20	;48.8568	;32.5259	;48.4204	;1.05172	;7.10623
21	;48.8161	;32.4207	;48.5583	;1.05354	;7.10555
22	;48.8161	;32.4207	;48.5583	;1.05354	;7.10555
23	;48.8161	;32.4207	;48.5583	;1.05354	;7.10555
24	;48.8811	;32.4488	;48.5451	;1.05117	;7.09148
25	;48.8811	;32.4488	;48.5451	;1.05117	;7.09148
26	;48.9303	;32.4452	;48.6662	;1.05156	;7.08858
27	;48.9303	;32.4452	;48.6662	;1.05156	;7.08858
28	;48.9303	;32.4452	;48.6662	;1.05156	;7.08858
29	;48.8469	;32.4925	;48.7177	;1.05082	;7.08596
30	;48.8469	;32.4925	;48.7177	;1.05082	;7.08596
31	;48.8469	;32.4925	;48.7177	;1.05082	;7.08596
32	;48.6579	;32.5124	;48.762	;1.05013	;7.08312
33	;48.6579	;32.5124	;48.762	;1.05013	;7.08312
34	;48.6579	;32.5124	;48.762	;1.05013	;7.08312
35	;48.6579	;32.5124	;48.762	;1.05013	;7.08312
36	;48.6579	;32.5124	;48.762	;1.05013	;7.08312
37	;48.6579	;32.5124	;48.762	;1.05013	;7.08312
38	;48.669	;32.4828	;48.7613	;1.05023	;7.08151
39	;48.781	;32.4702	;48.7747	;1.05025	;7.07897
40	;48.781	;32.4702	;48.7747	;1.05025	;7.07897
41	;48.781	;32.4702	;48.7747	;1.05025	;7.07897
42	;48.781	;32.4702	;48.7747	;1.05025	;7.07897
43	;48.781	;32.4702	;48.7747	;1.05025	;7.07897
44	;48.781	;32.4702	;48.7747	;1.05025	;7.07897
45	;49.6982	;32.5512	;48.8124	;1.05066	;7.07664
46	;49.6982	;32.5512	;48.8124	;1.05066	;7.07664
47	;49.6982	;32.5512	;48.8124	;1.05066	;7.07664
48	;49.6982	;32.5512	;48.8124	;1.05066	;7.07664
49	;49.6982	;32.5512	;48.8124	;1.05066	;7.07664
50	;49.6982	;32.5512	;48.8124	;1.05066	;7.07664
51	;49.6982	;32.5512	;48.8124	;1.05066	;7.07664
52	;49.6982	;32.5512	;48.8124	;1.05066	;7.07664
53	;49.6181	;32.5508	;48.9344	;1.05113	;7.07592
54	;49.6181	;32.5508	;48.9344	;1.05113	;7.07592
55	;49.6181	;32.5508	;48.9344	;1.05113	;7.07592
56	;49.6181	;32.5508	;48.9344	;1.05113	;7.07592
57	;49.6181	;32.5508	;48.9344	;1.05113	;7.07592
58	;49.5357	;32.5488	;49.1703	;1.05132	;7.069
59	;49.5357	;32.5488	;49.1703	;1.05132	;7.069
60	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
61	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
62	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
63	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
64	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
65	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
66	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
67	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
68	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
69	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
70	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
71	;49.6663	;32.5568	;49.2249	;1.0517	;7.06872
72	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
73	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
74	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
75	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
76	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
77	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
78	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
79	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
80	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
81	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
82	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
83	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
84	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
85	;49.8266	;32.6262	;49.19	;1.0501	;7.06266
86	;49.8274	;32.6358	;49.3028	;1.05023	;7.05999
87	;49.8274	;32.6358	;49.3028	;1.05023	;7.05999
88	;49.8274	;32.6358	;49.3028	;1.05023	;7.05999
89	;49.8051	;32.6274	;49.2858	;1.05014	;7.05968
90	;49.8051	;32.6274	;49.2858	;1.05014	;7.05968
91	;49.8051	;32.6274	;49.2858	;1.05014	;7.05968
92	;49.8051	;32.6274	;49.2858	;1.05014	;7.05968
93	;49.8051	;32.6274	;49.2858	;1.05014	;7.05968
94	;49.8051	;32.6274	;49.2858	;1.05014	;7.05968
95	;49.8051	;32.6274	;49.2858	;1.05014	;7.05968
96	;49.8051	;32.6274	;49.2858	;1.05014	;7.05968
97	;49.9173	;32.6334	;49.3952	;1.05022	;7.05541
98	;49.9173	;32.6334	;49.3952	;1.05022	;7.05541
99	;49.9173	;32.6334	;49.3952	;1.05022	;7.05541
100	;49.9173	;32.6334	;49.3952	;1.05022	;7.05541
101	;49.9173	;32.6334	;49.3952	;1.05022	;7.05541
102	;49.8555	;32.7189	;49.8001	;1.05138	;7.05509
103	;49.7333	;32.8077	;49.7997	;1.05008	;7.05383
104	;49.7333	;32.8077	;49.7997	;1.05008	;7.05383
105	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
106	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
107	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
108	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
109	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
110	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
111	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
112	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
113	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
114	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
115	;49.9553	;32.7899	;49.8711	;1.05009	;7.0478
116	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
117	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
118	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
119	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
120	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
121	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
122	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
123	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
124	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
125	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
126	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
127	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
128	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
129	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
130	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
131	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
132	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
133	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
134	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
135	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
136	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
137	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
138	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
139	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
140	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
141	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
142	;49.9873	;32.7326	;49.8673	;1.05071	;7.04779
